Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Pontuação,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
6,95556,Raniele,COR,Meia,visitante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
6,95799,Artur,BOT,Atacante,mandante,-0.1,,,,3.0,,1.0,,,,,,,,,,,,,,
6,96340,Lima,FLU,Meia,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
6,96610,Matheus Pereira,CRU,Meia,mandante,9.6,2.0,4.0,,3.0,3.0,2.0,,,,,,,,,,,,,,
6,96652,Allan,FLA,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
6,96725,Saravia,CAM,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,96831,Carlinhos,VIT,Atacante,mandante,6.3,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,
6,97145,Villasanti,GRE,Meia,visitante,-0.3,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
6,97341,Rogério Ceni,BAH,Técnico,visitante,6.99,,,,,,,,,,,,,1.0,,,,,,,
6,97460,João Victor,MIR,Zagueiro,mandante,0.9,,,,2.0,1.0,,,,,,,,,,,,,,,
6,97466,Felipe Loureiro,VAS,Técnico,visitante,3.54,,,,,,,,,,,,,,,,,,,,
6,97810,Erick,VIT,Atacante,mandante,1.5,,3.0,,,,,,,,,,,,,,,,,,
6,97867,Léo Ortiz,FLA,Zagueiro,mandante,8.2,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
6,97899,Matheus Bahia,CEA,Lateral,mandante,13.5,,1.0,,1.0,5.0,1.0,,1.0,,,,,,,,,,,,
6,97900,Vitão,INT,Zagueiro,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
6,98022,Erick,BAH,Meia,visitante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
6,98225,Pedro Raul,CEA,Atacante,mandante,2.9,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,
6,98384,Negueba,MIR,Atacante,mandante,1.4,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
6,98517,Jean Lucas,BAH,Meia,visitante,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
6,98619,Kuscevic,FOR,Zagueiro,visitante,8.5,,1.0,,,2.0,,1.0,,,,,,,,,,,,,
6,98672,Savarino,BOT,Meia,mandante,8.3,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
6,98720,Angileri,COR,Lateral,visitante,2.1,,,,3.0,2.0,,,,,,,,,,,,,,,
6,98909,Cuello,CAM,Atacante,visitante,3.8,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
6,99032,Lourenço,CEA,Meia,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
6,99119,Lucas Braga,VIT,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
6,99198,Vegetti,VAS,Atacante,visitante,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
6,99213,Puma Rodríguez,VAS,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,99228,De la Cruz,FLA,Meia,mandante,2.9,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
6,99253,Chico,SPT,Zagueiro,mandante,7.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
6,99274,Alexander Barboza,BOT,Zagueiro,mandante,7.9,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,
6,99366,Luis Zubeldía,SAO,Técnico,visitante,2.36,,,,,,,,,,,,,,,,,,,,
6,99440,Baralhas,VIT,Meia,mandante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
6,99552,Rossi,FLA,Goleiro,mandante,7.6,,,,,,,1.0,,,,2.0,,,,,,,,,
6,99815,Arias,FLU,Meia,visitante,3.9,,5.0,1.0,2.0,,,,,,,,,,,,,1.0,,,
6,99818,Paulinho,PAL,Atacante,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
6,99889,Alan Franco,SAO,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
7,100084,Igor Gomes,CAM,Meia,visitante,1.1,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
7,100652,Yuri Alberto,COR,Atacante,mandante,24.1,1.0,1.0,1.0,2.0,,,,,3.0,,,,,,,,,,,
7,100898,Vitinho,BOT,Lateral,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
7,100969,Ronald Lopes,VIT,Meia,visitante,1.6,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,
7,100987,Nonato,FLU,Meia,mandante,6.3,,2.0,,,3.0,1.0,,,,,,,,,,,,,,
7,101027,Diego,CEA,Lateral,mandante,7.7,,6.0,,1.0,,,1.0,,,,,,,,,,,,,
7,101314,Ademir,BAH,Atacante,mandante,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,
7,101319,Guga,FLU,Lateral,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
7,101574,Hugo Souza,COR,Goleiro,mandante,0.6,,,,,,,,,,,2.0,2.0,,,,,,,,
7,101594,Hugo Moura,VAS,Meia,mandante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
7,101727,Matheuzinho,COR,Lateral,mandante,3.4,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
7,101752,Claudinho,VIT,Lateral,visitante,-1.1,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
7,101908,Willian Machado,CEA,Zagueiro,mandante,6.3,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
7,102130,Piquerez,PAL,Lateral,visitante,10.4,,,,,2.0,3.0,1.0,,,,,,,,,,,,,
7,102253,Lucas Halter,VIT,Zagueiro,visitante,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,
7,102256,Rollheiser,SAN,Meia,visitante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
7,102318,Caio Paulista,CAM,Lateral,visitante,6.9,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
7,102340,Cacá,COR,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
7,102561,Mastriani,BOT,Atacante,visitante,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,
7,102928,Canobbio,FLU,Atacante,mandante,6.3,2.0,,,2.0,3.0,,,,,,,,,,,,,,,
7,102950,Facundo Torres,PAL,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
7,102975,Escobar,SAN,Lateral,visitante,6.7,,1.0,,2.0,4.0,1.0,,,,,,,,,,,,,,
7,103014,Laquintana,RBB,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
7,103056,Gabriel Brazão,SAN,Goleiro,visitante,1.6,,,,,,,,,,,2.0,1.0,,,,,,,,
7,103295,Eric Ramires,RBB,Meia,mandante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
7,103445,Kaio Jorge,CRU,Atacante,mandante,13.5,1.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,
7,103523,Ignácio,FLU,Zagueiro,mandante,4.7,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
7,103672,Gabriel Fuentes,FLU,Lateral,mandante,7.5,,,,,5.0,,,,,,,,,,,,,,,
7,104027,Rafael Guanaes,MIR,Técnico,visitante,3.5,,,,,,,,,,,,,,,,,,,,
7,104085,Bruno Fuchs,PAL,Zagueiro,visitante,10.3,,,,,3.0,1.0,1.0,,,,,,,,,,,,,
7,104118,Lucas Arcanjo,VIT,Goleiro,visitante,8.6,,1.0,,,,,,,,,7.0,1.0,,,,,,,,
7,104134,Fabri,VIT,Atacante,visitante,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
7,104204,Edson Carioca,MIR,Atacante,visitante,6.0,1.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,
7,104250,João Victor,VAS,Zagueiro,mandante,4.9,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,
7,104271,Hereda,SPT,Lateral,visitante,2.5,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
7,104502,Christian,CRU,Meia,mandante,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
7,104519,Camilo,GRE,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
7,104528,Igor Jesus,BOT,Atacante,visitante,3.7,1.0,5.0,,,,,,,,,,,,,,,,,,
7,104693,Newton,BOT,Meia,visitante,-1.0,,,1.0,,,,,,,,,,,,,,,,,
8,100084,Igor Gomes,CAM,Meia,mandante,8.0,,,,,,,,,1.0,,,,,,,,,,,
8,100652,Yuri Alberto,COR,Atacante,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
8,100898,Vitinho,BOT,Lateral,mandante,13.3,,1.0,,1.0,5.0,1.0,1.0,,,2.0,,,,,,,,,,
8,100969,Ronald Lopes,VIT,Meia,mandante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
8,100987,Nonato,FLU,Meia,visitante,1.9,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
8,101002,Júnior Santos,CAM,Atacante,mandante,10.2,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
8,101027,Diego,CEA,Lateral,visitante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
8,101290,Ferreira,SAO,Atacante,visitante,5.2,1.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
8,101574,Hugo Souza,COR,Goleiro,visitante,2.2,,,1.0,,,,,,,,4.0,2.0,,,,,,,,
8,101594,Hugo Moura,VAS,Meia,visitante,0.9,1.0,,,1.0,,,,,,,,,,,,,,,,
8,101597,Ramon,INT,Lateral,visitante,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,
8,101727,Matheuzinho,COR,Lateral,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
8,101908,Willian Machado,CEA,Zagueiro,visitante,7.8,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
8,102130,Piquerez,PAL,Lateral,mandante,9.7,,,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,
8,102253,Lucas Halter,VIT,Zagueiro,mandante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
8,102256,Rollheiser,SAN,Meia,mandante,3.4,,2.0,,,,3.0,,,,,,,,,,,,,,
8,102340,Cacá,COR,Zagueiro,visitante,10.2,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
8,102928,Canobbio,FLU,Atacante,visitante,10.8,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
8,102975,Escobar,SAN,Lateral,mandante,6.1,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,
8,103014,Laquintana,RBB,Atacante,visitante,1.4,,,,,1.0,,,,,1.0,,,,,,,,,,
8,103056,Gabriel Brazão,SAN,Goleiro,mandante,14.1,,,,,,,1.0,,,,7.0,,,,,,,,,
8,103295,Eric Ramires,RBB,Meia,visitante,9.9,,2.0,,2.0,3.0,,,1.0,,,,,,,,,,,,
8,103347,Matheus Alexandre,SPT,Lateral,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,103388,Emmanuel Martínez,FOR,Meia,mandante,5.0,,,,,,,,1.0,,,,,,,,,,,,
8,103445,Kaio Jorge,CRU,Atacante,visitante,17.7,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,
8,103672,Gabriel Fuentes,FLU,Lateral,visitante,5.4,,,,2.0,4.0,,,,,,,,,,,,,,,
8,103764,Gabriel Veron,SAN,Atacante,mandante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
8,104027,Rafael Guanaes,MIR,Técnico,mandante,5.77,,,,,,,,,,,,,1.0,,,,,,,
8,104085,Bruno Fuchs,PAL,Zagueiro,mandante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
8,104118,Lucas Arcanjo,VIT,Goleiro,mandante,4.2,,,,,,,,,,,4.0,1.0,,,,,,,,
8,104134,Fabri,VIT,Atacante,mandante,2.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,
8,104204,Edson Carioca,MIR,Atacante,mandante,15.6,2.0,3.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,
8,104250,João Victor,VAS,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
8,104271,Hereda,SPT,Lateral,mandante,1.6,,,,,,2.0,,,,,,,,,,,,,,
8,104502,Christian,CRU,Meia,visitante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
8,104519,Camilo,GRE,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,104528,Igor Jesus,BOT,Atacante,mandante,8.0,,,,,,,,,1.0,,,,,,,,,,,
8,104640,Matheus Bianqui,MIR,Meia,mandante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
8,104754,Juan Vojvoda,FOR,Técnico,mandante,14.07,,,,,,,,,,,,,1.0,,,,,,,
8,104758,Enzo Díaz,SAO,Lateral,visitante,7.6,,2.0,,3.0,5.0,,,,,,,,,,,,,,,
8,104783,Acevedo,BAH,Meia,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
8,104849,Arezo,GRE,Atacante,mandante,3.0,,,,,,,,,,,,,,,,,1.0,,,
8,104994,Wagner Leonardo,GRE,Zagueiro,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,105171,Fabrício Daniel,MIR,Atacante,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
8,105213,Sant'Anna,RBB,Lateral,visitante,6.5,,1.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,
8,105258,Gastón Ávila,FOR,Zagueiro,mandante,12.7,1.0,3.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
8,105300,Ferraresi,SAO,Zagueiro,visitante,3.2,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
8,105373,Gabriel Xavier,BAH,Zagueiro,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
8,105568,Lucero,FOR,Atacante,mandante,26.5,,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,,,,,,,,1.0,,,
8,105584,Lucas Piton,VAS,Lateral,visitante,6.1,,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,
8,105647,Maurício,PAL,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,105786,Talles Magno,COR,Atacante,visitante,1.9,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
8,105811,Wesley,INT,Atacante,visitante,2.2,1.0,2.0,,,,,,,,,,,,,,,,,,
8,105842,Edu,VIT,Zagueiro,mandante,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
8,105903,José Aldo,MIR,Meia,mandante,2.3,,,,,1.0,1.0,,,,,,,,,,,,,,
8,105990,Santiago Mingo,BAH,Zagueiro,visitante,0.3,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
8,106082,Ewerthon,JUV,Lateral,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
8,106147,Thiago Carpini,VIT,Técnico,mandante,4.470000000000001,,,,,,,,,,,,,1.0,,,,,,,
8,106294,Marcos Antônio,SAO,Meia,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
8,106593,Villalba,CRU,Zagueiro,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
8,106704,Carlos Alberto,SPT,Atacante,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
8,106822,Rodrigo Nestor,BAH,Meia,visitante,3.7,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,
8,107093,Luciano Juba,BAH,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
8,107111,Richard Ríos,PAL,Meia,mandante,3.4,,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,
8,107170,Jeffinho,BOT,Atacante,mandante,5.0,,,,,,,,1.0,,,,,,,,,,,,
8,107174,Bruno Tabata,INT,Meia,visitante,2.9,2.0,1.0,,,,,,,,,,,,,,,,,,
8,107516,Ênio,JUV,Atacante,visitante,-0.8,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
8,107554,Natanael,CAM,Lateral,mandante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
8,107726,Chrystian Barletta,SPT,Atacante,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
8,107796,Diego Rosa,INT,Meia,visitante,1.7,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
8,107950,Fausto Vera,CAM,Meia,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
8,108133,Isidro Pitta,RBB,Atacante,visitante,7.9,,,,,,,,,1.0,1.0,,,,,,,,,,
8,108274,David Ricardo,BOT,Zagueiro,mandante,5.3,,,,4.0,1.0,,1.0,,,,,,,,,,,,,
8,108713,Galeano,CEA,Atacante,visitante,3.9,,5.0,,,1.0,,,,,1.0,,,,,,,,,,
8,109401,Erick Pulga,BAH,Atacante,visitante,6.2,1.0,4.0,,,2.0,,,,,,,,,,,,,,,
8,109461,Calebe,FOR,Meia,mandante,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,
8,109573,Martinelli,FLU,Meia,visitante,7.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
8,109899,Batalla,JUV,Atacante,visitante,4.0,,1.0,,3.0,3.0,,,,,1.0,,,,,,,,,,
8,109966,Monsalve,GRE,Meia,mandante,0.2,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
8,110506,Abel Ferreira,PAL,Técnico,mandante,9.06,,,,,,,,,,,,,1.0,,,,,,,
8,110510,Aguirre,INT,Lateral,visitante,6.7,,,,,4.0,1.0,,,,1.0,,,,,,,,,,
8,110727,Rubens,CAM,Meia,mandante,9.0,1.0,1.0,1.0,4.0,1.0,,,,1.0,,,,,,,,,,,
8,110818,Renato Paiva,BOT,Técnico,mandante,12.39,,,,,,,,,,,,,1.0,,,,,,,
8,111166,Rômulo,CEA,Meia,visitante,0.9,1.0,,,1.0,,,,,,,,,,,,,,,,
8,111407,Luis Mandaca,JUV,Meia,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
8,111466,Victor Gabriel,INT,Zagueiro,visitante,9.2,,1.0,,1.0,6.0,,,,,,,,,,,,,,,
8,111578,António Oliveira,SPT,Técnico,mandante,3.37,,,,,,,,,,,,,,,,,,,,
8,111682,Adson,VAS,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
8,111683,Anthoni,INT,Goleiro,visitante,-2.7,,,,,,,,,,,1.0,4.0,,,,,,,,
8,111760,Fabinho,RBB,Meia,visitante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
8,111829,Kayky,BAH,Atacante,visitante,2.7,1.0,,,,1.0,,,,,,,,,,,,,,,
8,112709,Kaiki Bruno,CRU,Lateral,visitante,8.7,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,
8,112869,Aníbal Moreno,PAL,Meia,mandante,6.5,,,,1.0,4.0,1.0,,,,,,,,,,,,,,
8,112886,Lucas Barbosa,RBB,Atacante,visitante,4.5,2.0,,,3.0,2.0,,,,,,,,,,,,,,,
8,112906,Sforza,VAS,Meia,visitante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
8,113034,Freytes,FLU,Zagueiro,visitante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
8,113073,Kervin Andrade,FOR,Meia,mandante,7.4,2.0,,,,,,,1.0,,,,,,,,,,,,
8,113103,Flaco López,PAL,Atacante,mandante,9.7,,4.0,,2.0,5.0,1.0,,,,,,,,,,,,,,
8,113359,Pablo Maia,SAO,Meia,visitante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
8,113397,Cristian Olivera,GRE,Atacante,mandante,7.5,,3.0,,,4.0,,,,,,,,,,,,,,,
8,113687,Du Queiroz,SPT,Meia,mandante,5.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,
8,114802,Vitor Roque,PAL,Atacante,mandante,8.0,,,,,,,,,1.0,,,,,,,,,,,
8,115248,Jhon Jhon,RBB,Meia,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
8,115404,Rwan Cruz,BOT,Atacante,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
8,115914,Evertton Araújo,FLA,Meia,mandante,3.9,,,,2.0,3.0,,,,,,,,,,,,,,,
8,116065,Cuiabano,BOT,Lateral,mandante,15.7,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,
8,116447,Hércules,FLU,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
8,116461,Jamerson,VIT,Lateral,mandante,5.7,1.0,3.0,,,2.0,,,,,,,,,,,,,,,
8,117314,Thiago Borbas,RBB,Atacante,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
8,117910,Breno Bidon,COR,Meia,visitante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
8,118238,Ronald,GRE,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
8,118758,Jair,BOT,Zagueiro,mandante,9.5,,,,,3.0,,1.0,,,,,,,,,,,,,
8,118775,Lautaro Díaz,CRU,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
8,120566,Vitor Pernambuco,JUV,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
8,122302,Cristian,MIR,Atacante,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
8,122394,Gustavinho,RBB,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
8,122420,Lucca,INT,Atacante,visitante,2.7,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
8,122486,Rayan,VAS,Atacante,visitante,0.9,1.0,,,1.0,,,,,,,,,,,,,,,,
8,122573,Wallace Yan,FLA,Atacante,mandante,2.5,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
8,122897,Guzmán Rodríguez,RBB,Zagueiro,visitante,2.6,,2.0,,,,2.0,,,,,,,,,,,,,,
8,123004,Tiago,BAH,Atacante,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,123360,Cauly,BAH,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
8,123795,Lucho Rodríguez,BAH,Atacante,visitante,0.4,,1.0,,,,,,,,1.0,,,,,,,,,,
8,124251,Deivid Washington,SAN,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
8,124271,Gustavo Prado,INT,Meia,visitante,2.9,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
8,124280,Ricardo Mathias,INT,Atacante,visitante,2.6,,2.0,,,,2.0,,,,,,,,,,,,,,
8,124526,Giay,PAL,Lateral,mandante,7.7,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
8,124757,Nathan Fernandes,BOT,Atacante,mandante,3.1,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
8,124912,Jonathan Jesus,CRU,Zagueiro,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
8,126182,Paulinho,VAS,Meia,visitante,-0.7,,3.0,1.0,4.0,,,,,,,,,,,,,,,,
8,126471,Barreal,SAN,Meia,mandante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
8,126977,Fernando Seabra,RBB,Técnico,visitante,4.45,,,,,,,,,,,,,,,,,,,,
8,128915,Estêvão,PAL,Atacante,mandante,1.5,,1.0,,2.0,,2.0,,,,,,,,,,,,,,
8,130265,Kauan Lindes,BOT,Meia,mandante,0.7,,2.0,,1.0,,,,,,,,,,,,,,,,
8,130279,Lukas Zuccarello,VAS,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
8,130393,Luiz Gustavo,VAS,Zagueiro,visitante,3.5,,1.0,,,2.0,,,,,,,,,,,,,,,
8,130650,Bernal,FLU,Meia,visitante,1.5,,3.0,,,,,,,,,,,,,,,,,,
8,130884,Igor Serrote,GRE,Lateral,mandante,9.5,,1.0,,,6.0,,,,,,,,,,,,,,,
8,131617,André Silva,SAO,Atacante,visitante,0.6,1.0,,,2.0,,,,,,,,,,,,,,,,
8,132071,Serna,FLU,Atacante,visitante,8.0,,,,,,,,,1.0,,,,,,,,,,,
8,132553,Jemmes,MIR,Zagueiro,mandante,2.9,,1.0,,2.0,2.0,,,,,,,,,,,,,,,
8,132580,Vinicinho,RBB,Atacante,visitante,1.6,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,
8,133669,Alysson,GRE,Atacante,mandante,0.6,,,,3.0,1.0,,,,,,,,,,,,,,,
8,136306,Luis Otávio,INT,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
8,139076,Filipe Luís,FLA,Técnico,mandante,8.46,,,,,,,,,,,,,1.0,,,,,,,
8,140541,Lucas Ferreira,SAO,Meia,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
8,141160,Zé Lucas,SPT,Meia,mandante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
8,141451,Allan,PAL,Meia,mandante,3.7,,2.0,,1.0,2.0,,,,,,,,,,,,,,,
8,141453,Atencio,SPT,Meia,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
8,141493,Loide Augusto,VAS,Atacante,visitante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
8,141525,Gustavo Mancha,FOR,Zagueiro,mandante,8.0,,,,,2.0,,1.0,,,,,,,,,,,,,
8,141607,Matheus Alves,SAO,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
8,141754,Gabriel Bontempo,SAN,Meia,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
8,141763,Fabiano Souza,CEA,Lateral,visitante,7.2,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
8,141996,João Silva,SPT,Zagueiro,mandante,5.4,,,,2.0,4.0,,,,,,,,,,,,,,,
8,142004,Amuzu,GRE,Atacante,mandante,10.1,,1.0,,,,2.0,,,1.0,,,,,,,,,,,
8,142279,Nuno Moreira,VAS,Atacante,visitante,3.2,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
8,37281,Mano Menezes,GRE,Técnico,mandante,5.46,,,,,,,,,,,,,,,,,,,,
8,37457,Léo Condé,CEA,Técnico,visitante,5.61,,,,,,,,,,,,,,,,,,,,
8,37656,Fábio,FLU,Goleiro,visitante,-0.4,,,,,,,,,,,2.0,3.0,,,,,,,,
8,37715,Thiago Silva,FLU,Zagueiro,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
8,39148,Hulk,CAM,Atacante,mandante,8.3,1.0,1.0,,4.0,2.0,,,1.0,,2.0,,,,,,,,,,
8,39656,Alan Franco,CAM,Meia,mandante,3.5,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
8,40990,Dorival Júnior,COR,Técnico,visitante,2.46,,,,,,,,,,,,,,,,,,,,
8,41929,Renato Gaúcho,FLU,Técnico,visitante,4.44,,,,,,,,,,,,,,,,,,,,
8,42222,Osvaldo,VIT,Atacante,mandante,3.8,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
8,42234,Cássio,CRU,Goleiro,visitante,10.2,,,,,,,1.0,,,,4.0,,,,,,,,,
8,42411,Cuca,CAM,Técnico,mandante,7.26,,,,,,,,,,,,,1.0,,,,,,,
8,42500,Fagner,CRU,Lateral,visitante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
8,51413,Walter,MIR,Goleiro,mandante,7.3,,,,,,,,,,,1.0,1.0,,,1.0,,,,,
8,51772,Everton Ribeiro,BAH,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
8,61188,Gilberto,JUV,Atacante,visitante,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
